departure_time,arrival_time,flight_id,aircraft_id,itinerary_no,ticket_no,flight_cost,origin_airport,destination_airport,frequent_flier,travel_date,airplane_model,frequent_flier_no,passenger_name,passenger_country,tail_no,distance,turbulance,temp_at_dept,fuel_consumed_litre,taxi_duration_mins,avg_flight_speed_kmps,engine_performance,passenger_dob,passenger_flight_class
13:30:50,15:57:50,MJI70877,AI152,184226111,JW-26334-SN-308,5306.0,Grayslake,West Des Moines,False,2021-10-30,Evektor SportStar,,Sharyl,Lesotho,E848NK,5195,1,-6.8,59885.3,97.0,1265.6,40502,1993-10-12,premium economy
11:59:50,12:28:50,QML88293,AI677,86348628,FG-29964-DF-416,7712.47,Harvey,St. Louis,False,2022-02-20,Boeing 747-100,,Kerstin,South Georgia & South Sandwich Islands,E337NP,2872,1,-5.4,23455.4,77.0,943.1,19509,1967-01-25,executive
10:21:50,11:31:50,HGB23232,AI691,55405290,OD-50035-ZI-415,2006.71,Palisades Park,Newport,False,2021-07-30,Douglas DC-8-72,,David,Tunisia,O681RA,1957,1,1.5,26355.0,113.0,805.8,15091,1969-12-11,executive
00:55:50,01:18:50,LYL78379,AI610,102217565,JK-71533-YL-415,2742.54,Glen Ellyn,Cambridge,False,2021-12-25,Antonov AN-30,,Bell,New Caledonia,K156FV,5791,1,-13.1,68812.2,96.0,1315.2,42370,1993-10-24,premium economy
14:42:50,16:08:50,CQA43113,AI248,139971798,XG-34424-ZH-341,1760.78,Bedford,Beverly,True,2021-11-18,Airbus A380-800,648257OD,Melvin,Iraq,Y857OV,2484,0,-14.6,18710.7,112.0,923.3,19062,1967-07-22,executive
11:53:50,14:42:50,CBC03366,AI125,181897172,QY-60648-PS-490,7041.91,Wasco,Mercer Island,False,2021-03-02,Concorde,,Lianne,U.S. Outlying Islands,N171XL,1061,7,-9.2,16526.2,42.0,848.6,15881,1967-07-30,executive
20:42:50,21:16:50,BUD04092,AI328,184031006,RR-21676-YA-921,1395.89,Doral,Mustang,False,2022-03-26,Embraer Lineage 1000,,Aleen,Liberia,F129KW,1663,1,-6.4,18087.8,33.0,821.1,14236,1990-04-30,premium economy
03:07:50,05:39:50,UFH87195,AI751,184139531,UZ-54748-BW-480,811.33,Merced,Cheyenne,True,2021-08-14,Cessna Citation X,701444CF,Patricia,Vietnam,Z132QP,5899,1,1.6,66610.3,114.0,1399.3,41369,1988-04-07,business
07:30:50,08:35:50,MVH71212,AI228,108643068,AQ-42584-TC-134,4380.18,Cortland,Arcata,True,2021-06-24,Boeing 787-9,717643TU,Walter,Iraq,C733JA,716,6,-13.9,7266.7,33.0,742.8,6507,1965-05-29,executive
00:05:50,01:03:50,QCC88220,AI333,180304858,HY-83107-SN-685,4747.89,Palm Desert,Waynesboro,True,2021-08-21,McDonnell Douglas MD-81,988875WY,Margareta,Jordan,S469GL,764,7,-2.4,7191.6,42.0,739.3,5712,1983-11-22,business
13:02:50,14:30:50,KFC86332,AI540,159035025,TG-60638-UI-274,1912.58,Burlington,Huntington Beach,False,2021-11-24,McDonnell Douglas MD-82,,Brian,Palestinian Territories,T202JJ,3077,1,-12.5,41575.6,102.0,912.2,27768,1994-04-08,premium economy
06:55:50,07:42:50,AXI05863,AI439,52980890,JQ-40279-KZ-749,1168.85,Boulder,Selma,True,2022-04-13,BAe 146-100,027945EP,Martin,Namibia,A853WP,1625,0,-13.6,19753.7,37.0,830.7,16217,1967-11-24,executive
10:37:50,12:21:50,ERR13449,AI559,134648986,ZU-65898-VG-154,5250.92,Sioux Falls,Tustin,False,2021-08-05,Tupolev Tu-134,,Vivienne,Lebanon,S458UN,4256,1,-1.6,61992.7,103.0,1362.0,28059,1969-09-11,executive
19:50:50,21:34:50,RRE28261,AI219,165775531,HA-67902-UT-707,7018.01,Columbus,Durant,True,2022-02-21,British Aerospace ATP,719671NR,Clarisa,Poland,V954ML,2477,0,8.9,19934.6,39.0,947.5,17171,1970-03-21,executive
13:07:50,15:27:50,WKQ99408,AI524,40175725,JI-75486-OX-933,1951.86,Paso Robles,Tampa,True,2021-10-04,Antonov An-158,544071FA,Carol,St. Vincent & Grenadines,G781QT,6294,0,-13.9,59684.8,106.0,1687.3,55348,1995-04-27,premium economy
13:11:50,14:52:50,GID68577,AI481,198711222,QE-80774-SX-792,7638.01,Loves Park,Winter Springs,False,2022-03-19,Junkers Ju 52/3M,,Jan,Poland,G497EB,4992,1,7.9,66928.4,88.0,1154.6,26241,1969-07-30,executive
11:13:50,14:07:50,IJV61497,AI163,112529981,MI-55233-UK-594,5088.21,St. Paul,Herndon,True,2022-02-11,Cessna Citation Excel,384235JX,Bernetta,Macedonia,J562KH,3152,1,-14.8,45458.9,98.0,980.1,27748,1989-06-09,business
12:00:50,14:56:50,ZIA72823,AI209,27100911,VP-70230-XS-700,685.02,Casper,Laurel,True,2021-08-22,Embraer E195-E2,782938PD,Ernesto,Åland Islands,T769RS,6411,1,-8.7,60960.9,79.0,1799.1,53986,1965-06-14,executive
03:19:50,06:00:50,YBL38460,AI459,141599115,AT-17991-CL-265,1086.38,Universal City,Germantown,False,2021-04-05,Embraer RJ145,,Debera,Ireland,U512BG,4387,1,-9.4,64406.5,108.0,1274.6,29465,1994-02-09,premium economy
02:47:50,05:01:50,QJX64650,AI224,97231119,SY-94742-UT-772,3470.31,Davie,Rock Springs,False,2021-06-14,Pilatus Britten-Norman BN-2A Mk III Trislander,,Rivka,Malta,M552XX,6286,0,-1.6,65653.9,58.0,1487.8,58979,1995-08-24,premium economy
01:12:50,01:47:50,HTH68969,AI563,107926479,GW-65998-OG-235,7469.23,Mesa,Mustang,True,2021-08-23,Cessna Citation CJ4,911858IF,Kyoko,Cameroon,K107JQ,5948,0,8.3,64210.4,34.0,1068.4,44971,1974-03-28,executive
09:16:50,11:33:50,RFY21460,AI404,18462782,QZ-90767-LD-220,2372.61,Dearborn,Paterson,False,2021-09-19,Embraer Praetor 650,,Deloras,Solomon Islands,G812KI,4015,0,-7.4,61966.7,74.0,1160.7,27084,1965-03-21,executive
13:13:50,15:22:50,GRB77453,AI944,160736400,TZ-24039-KW-407,1649.11,Twin Falls,Highland Park,False,2021-03-14,Antonov An-158,,Monnie,Wallis & Futuna,D680DG,2877,1,-5.1,22647.6,32.0,939.7,22112,1986-01-23,business
13:16:50,15:22:50,WPJ45471,AI422,145591401,FB-97172-ZY-359,2127.4,Bridgeport,Ridgewood,False,2021-02-17,Embraer Praetor 650,,Bertram,Estonia,B432HJ,2434,1,-6.9,19159.8,106.0,904.0,19588,1991-08-01,premium economy
15:48:50,16:51:50,TPS48347,AI689,184075778,FW-76536-FZ-935,898.36,Brownsville,Livermore,False,2022-05-11,Boeing 747SP,,Berna,Antarctica,I940JT,5463,1,-9.5,60021.3,48.0,1169.3,44829,1976-02-02,executive
12:07:50,14:36:50,AFG65820,AI363,70741285,PC-33054-SZ-485,4989.49,Northport,Marshfield,False,2021-10-22,Socata TB-20 Trinidad,,Miyoko,Ceuta & Melilla,T132KS,1320,5,-11.7,16818.0,94.0,816.4,16866,1980-08-16,business
13:29:50,15:03:50,PCS53948,AI632,165426121,LO-78581-EG-902,2964.55,Greer,La Mirada,True,2021-07-09,Canadair Regional Jet 200,747426JQ,Noel,Paraguay,U464KO,6207,0,-9.0,67102.7,31.0,1415.8,55847,1970-02-17,executive
07:41:50,10:12:50,IHM28767,AI911,139809711,FP-95125-MF-237,5579.09,Oak Forest,Edwardsville,True,2021-11-04,De Havilland Canada DHC-4 Caribou,419507KB,Desirae,Norway,O051LE,1026,3,9.8,15733.6,69.0,838.8,16610,1965-08-22,executive
00:19:50,01:13:50,FAV52184,AI561,70253952,ZG-41592-WC-243,7978.73,Woodland,Tustin,False,2022-05-23,De Havilland Canada DHC-8-100 Dash 8,,Na,Gambia,I616ZA,4159,1,-8.0,62677.0,60.0,1153.8,25134,1991-08-31,premium economy
11:58:50,13:38:50,UUX92401,AI873,126789180,BO-53779-GX-546,1487.45,West Sacramento,Altus,False,2021-03-09,Lockheed L-182,,Michelina,Austria,H595YP,1452,2,-6.8,12471.9,106.0,841.4,10399,1986-03-09,business
07:51:50,10:30:50,GRL19366,AI894,132195935,DT-76875-LY-018,2686.6,Euless,El Cajon,True,2021-08-19,Ilyushin IL114,226834LS,Santos,Gambia,I060NT,5723,1,-0.5,63779.4,54.0,1088.1,40334,1995-03-10,premium economy
02:08:50,04:06:50,DYU45856,AI850,51218205,JX-85271-PO-095,4342.04,Brigham City,Burton,False,2021-08-31,Canadair Regional Jet 1000,,Virgil,South Korea,B819QD,799,4,-13.8,7398.9,53.0,582.3,5774,1980-02-20,business
07:23:50,10:11:50,ZXP45127,AI933,128194537,TT-85128-OA-295,728.16,Joliet,South Gate,True,2022-01-09,Airbus A300B2,578793RW,Blythe,Faroe Islands,S419UU,2101,0,-7.3,19253.7,54.0,929.8,19925,1993-09-10,premium economy
00:21:50,02:27:50,WCX23145,AI351,192024988,RS-25145-EM-650,2952.89,Rockwall,San Marcos,False,2021-11-18,Aerospatiale SN.601 Corvette,,Genaro,Fiji,Y244GM,1829,1,-10.2,27083.6,57.0,807.4,14290,1986-09-19,business
14:52:50,15:24:50,VAG97953,AI705,123635030,XO-51518-MB-768,6538.48,Allen,Lee's Summit,True,2021-07-22,Bombardier BD-100 Challenger 300,498994WS,Torrie,Australia,M357IQ,1714,0,-2.3,25557.1,95.0,840.1,12405,1990-06-29,premium economy
11:45:50,14:24:50,CDZ69563,AI027,147055115,VM-56115-YS-961,6470.53,Roswell,Dinuba,False,2022-05-26,Learjet C-21A,,Scot,Taiwan,U732ZX,564,5,-9.0,7332.0,116.0,512.1,6031,1971-04-13,executive
11:29:50,13:36:50,KSY17808,AI599,180982940,TC-69084-QB-757,6458.87,Galveston,Middletown,True,2022-03-06,McDonnell Douglas MD-11,237159OA,Noe,Antarctica,Y491BD,5714,0,-5.6,56616.5,45.0,1215.5,43158,1985-08-08,business
18:43:50,20:14:50,VQF77746,AI475,163194257,NA-95111-XI-673,3041.48,Hinesville,San Luis Obispo,False,2021-06-09,Pilatus Britten-Norman BN-2A Mk III Trislander,,Filiberto,Luxembourg,G633FI,4392,1,-5.3,63605.3,18.0,1265.9,26936,1967-07-28,executive
00:13:50,01:33:50,ABC40096,AI303,11871917,KQ-26354-QX-329,7492.46,Lincoln Park,Oakdale,True,2021-12-06,Douglas DC-8-50,541824DY,Kali,Liechtenstein,A822VU,2913,1,-12.3,22892.6,65.0,908.7,19127,1971-06-19,executive
05:52:50,06:02:50,GYS31604,AI538,23240184,KM-73613-SF-838,1939.24,Kinston,Yorba Linda,True,2021-07-08,Fairchild Dornier Do.228,080825IQ,Alayna,France,Z664XX,5352,0,-8.6,64260.9,59.0,1119.0,40459,1981-11-23,business
03:08:50,05:23:50,ZSW40792,AI900,54426479,ER-58682-PN-641,3689.72,Frederick,American Fork,False,2021-04-27,De Havilland Canada DHC-8-100 Dash 8,,Sacha,Romania,A796US,2925,1,1.4,23673.4,99.0,935.4,27703,1992-11-26,premium economy
17:47:50,18:39:50,IYB73741,AI536,167157528,RX-99144-CP-611,5520.34,Moorhead,Independence,True,2021-09-04,Pilatus PC-6 Turbo Porter,079686UW,Hai,Vietnam,T215OK,4089,0,-9.4,62450.7,35.0,1203.2,27676,1985-03-08,business
03:55:50,06:46:50,PIO01021,AI903,49892672,AT-24595-VG-692,6208.45,Fairview Heights,Wayne,True,2022-02-22,Airbus A330-200,247766IM,Wen,Australia,Q998AF,4943,0,-10.8,55415.0,20.0,1034.8,29237,1979-10-13,executive
20:41:50,22:05:50,YSZ11407,AI568,89601952,KD-01395-FT-505,4057.8,Centennial,Laredo,False,2022-03-19,Airbus A380-800,,Kasie,China,Z535PR,5496,1,-2.3,66485.0,71.0,1354.8,36128,1994-11-04,premium economy
07:02:50,09:56:50,HJX60186,AI386,73196551,FN-83554-VV-557,4438.1,Rome,Elk Grove Village,True,2021-12-04,Airbus A320neo,706983SE,Rachell,Iran,K988YX,2164,1,4.2,19392.7,100.0,915.6,18793,1972-03-03,executive
23:31:50,00:36:50,QBO69653,AI787,43063361,CP-56392-UK-383,2615.71,Fairbanks,Yorkville,True,2021-04-17,Learjet 36,815737PF,Sherley,Uganda,T599KN,3398,1,8.9,59977.9,37.0,900.9,27280,1991-10-02,premium economy
01:37:50,04:11:50,QGI53221,AI938,91144138,VO-02597-QM-942,4458.41,Boulder,Newton,False,2021-06-12,McDonnell Douglas MD-11C,,Marine,Bolivia,E099KP,3231,0,-8.0,59479.7,47.0,995.0,28254,1981-02-12,business
02:52:50,04:22:50,BUD18827,AI603,96005076,EF-85601-UD-675,2680.26,Pleasant Grove,Missouri City,True,2022-02-24,Team Rocket F1,008296ER,Allena,Kiribati,Z870RF,3235,0,-6.0,56998.3,19.0,981.1,28306,1972-03-28,executive
19:45:50,20:22:50,YWD61742,AI329,115962900,OX-76420-ID-584,2459.77,Burnsville,Cape Coral,True,2021-08-25,Boeing 777-200,543434TO,Regan,New Zealand,W358WI,3692,0,-9.3,66128.4,96.0,986.9,27455,1983-11-14,business
18:04:50,19:06:50,BFX79002,AI680,46115619,GB-70186-VE-165,1610.01,Marshall,Arcata,False,2021-12-27,Avro RJ85,,Eddy,Montenegro,Q669AI,4523,0,-14.9,64253.7,72.0,1126.7,30174,1974-05-14,executive
09:30:50,09:45:50,EXK31524,AI905,95012480,NE-93389-LY-614,3142.02,Redmond,Emporia,True,2021-06-24,Antonov AN-12,463236JI,Garth,Saudi Arabia,W889JN,4440,1,-8.0,58190.4,93.0,1284.9,24883,1978-06-23,executive
23:21:50,01:19:50,YMI47206,AI885,95128684,PO-45760-FI-600,6201.28,Bridgeton,La Mirada,False,2021-02-19,McDonnell Douglas MD-82,,Christena,Israel,C543SD,4640,0,-5.8,69814.8,119.0,1014.4,30996,1967-10-22,executive
17:29:50,18:30:50,QOY36527,AI589,124471475,HJ-84169-RD-016,2363.87,West Sacramento,Des Plaines,False,2022-03-09,Boeing 737-500,,Chung,Uruguay,J144IM,5931,0,-8.9,63024.0,110.0,1115.3,43613,1986-11-09,business
15:15:50,16:09:50,DVT50935,AI168,126319528,WI-66532-SP-490,2686.97,Jefferson City,Oakdale,True,2022-01-29,Boeing 777-9,588174OM,Douglas,New Zealand,W438VK,3703,0,-7.8,59250.2,72.0,913.7,26467,1995-09-10,premium economy
16:30:50,18:36:50,JRX77335,AI391,184983554,OU-24100-SM-749,5067.95,Janesville,Wheeling,True,2021-08-28,Airbus A310-300,540662WZ,Kirby,Ukraine,Y329UU,2599,0,3.7,24134.0,30.0,939.6,25045,1967-01-08,executive
22:38:50,00:31:50,JEH84430,AI256,62136115,XV-79456-ID-308,1139.25,Taylor,Springdale,False,2022-01-14,Boeing 747SR Freighter,,Foster,St. Martin,L928YO,3099,0,-12.8,58173.6,106.0,990.0,27720,1991-11-17,premium economy
04:14:50,05:48:50,VLG64468,AI364,165469753,BB-75673-CF-275,7385.09,Las Cruces,Little Rock,True,2021-03-15,Airbus A321neo,080335DC,Junior,India,N123ZR,3876,0,-1.3,55370.9,86.0,908.5,25196,1971-01-26,executive
03:54:50,05:19:50,BST88675,AI308,28660400,BX-34397-LO-949,4712.65,Mountain View,Dumont,True,2021-08-08,McDonnell Douglas MD-82,077263WY,Harold,Liberia,E729PZ,2588,0,-7.3,24142.1,107.0,906.4,24773,1995-05-19,premium economy
09:18:50,10:12:50,OOS94827,AI625,85603415,YX-59910-WY-961,1852.52,Christiansburg,Sylvania,True,2021-12-26,Douglas DC-9-50,155564LH,Hermila,Lithuania,M460MT,4330,1,-10.8,68506.7,93.0,1362.3,25024,1985-11-16,business
17:16:50,18:30:50,YJX20646,AI870,142265809,RZ-70043-GD-164,549.67,Fairbanks,Brighton,False,2022-02-02,Airbus A340-200,,Tobi,Croatia,U131YF,1781,0,-7.4,24065.5,34.0,818.2,17140,1967-04-04,executive
02:26:50,03:15:50,VTZ27534,AI671,134644537,DL-96901-OT-458,7132.94,Evergreen Park,National City,False,2021-07-03,Cessna 310,,Angelo,British Indian Ocean Territory,Q741GD,6366,0,-11.3,68402.0,42.0,1372.4,56384,1970-05-19,executive
19:19:50,20:29:50,FIX54886,AI147,112102182,YS-99388-PF-967,6072.14,Norman,Gainesville,True,2021-04-20,Canadair Regional Jet 100,487150LF,Mitch,Fiji,U248YI,5129,1,-8.9,67796.2,78.0,1198.5,37760,1967-06-22,executive
21:25:50,22:51:50,PQA16738,AI409,174221243,JH-54159-AI-067,4416.38,Denton,Clearwater,False,2021-12-06,Embraer E195-E2,,Keren,Israel,L588FY,5640,0,-5.5,58912.8,31.0,1083.8,43111,1972-09-24,executive
19:22:50,21:24:50,XBA06877,AI719,149134468,VU-34496-AL-169,1348.45,La Mesa,American Fork,False,2021-06-07,De Havilland Canada DHC-4 Caribou,,Adan,St. Vincent & Grenadines,L169PB,5728,1,-14.4,66933.5,77.0,1238.7,47878,1973-07-11,executive
19:57:50,21:04:50,JQK40465,AI487,58855224,ZC-15050-TG-336,2207.29,Gaithersburg,Lemon Grove,True,2021-06-02,McDonnell Douglas MD-11C,631102YI,Man,Norway,E388PU,6118,1,-13.3,58124.3,94.0,1581.3,51753,1989-01-10,business
07:08:50,07:53:50,GZW46496,AI555,183932021,JV-14373-YP-223,5557.88,The Colony,Santa Barbara,False,2021-09-23,Airbus A300B2,,Gino,Cameroon,N850WN,1603,1,-11.7,17599.4,40.0,836.9,13614,1974-01-07,executive
06:25:50,07:47:50,WZW15916,AI589,176794642,PK-02657-DW-536,5049.36,Fort Pierce,Wooster,False,2021-02-14,Cessna 208 Caravan,,Gail,Cameroon,X324DX,2650,0,-9.5,24323.5,49.0,920.2,23041,1995-11-06,premium economy
23:21:50,02:06:50,FIM91790,AI955,54245969,CF-99889-PA-635,2879.69,Spokane Valley,North Richland Hills,False,2022-04-16,Mitsubishi Mu-2,,Lorette,French Southern Territories,S758CD,5140,0,-7.4,63879.0,20.0,1148.9,37845,1986-04-21,business
05:07:50,05:22:50,BXN69076,AI307,81884876,ZW-84022-DB-702,1633.02,Carbondale,Lima,True,2021-08-13,Embraer RJ140,276345LT,Genaro,Guinea,P527XF,3644,1,-5.5,60909.5,92.0,964.9,27407,1994-09-10,premium economy
13:12:50,15:59:50,ACF45210,AI918,104862708,ES-09351-KH-010,5992.35,Stamford,Ozark,False,2021-06-29,Ilyushin IL96,,Elvie,Martinique,G141TA,1860,0,6.8,23258.4,83.0,830.1,14157,1983-04-16,business
14:10:50,14:36:50,DQS35323,AI241,103709781,CK-45809-SE-254,2629.54,Harvey,Royal Oak,False,2021-11-20,De Havilland Canada DHC-8-300 Dash 8,,Jackeline,Djibouti,N720VK,3308,1,-5.1,59770.6,104.0,910.3,28458,1991-04-20,premium economy
14:03:50,14:21:50,KJC40289,AI337,167163048,DM-48915-XX-972,698.35,Galesburg,Marietta,True,2022-04-10,Boeing 777-300,939634SA,Cristobal,Mauritius,F749ZX,4384,0,2.7,55956.1,54.0,1020.1,26972,1980-05-21,business
20:24:50,22:27:50,ZCJ54135,AI840,26890732,VH-83665-EB-850,7165.41,Monterey,Holland,True,2021-07-19,Gulfstream G280,162778VM,Mickey,Solomon Islands,V852GL,1832,1,-10.9,16606.2,43.0,805.3,11748,1969-05-09,executive
17:51:50,18:04:50,HIM80042,AI481,63769003,IG-33906-NG-298,2486.23,Leander,Vista,False,2022-05-14,Cessna 172,,Roderick,Puerto Rico,L473JU,1535,1,4.5,17382.6,31.0,806.7,13710,1993-09-16,premium economy
18:10:50,19:06:50,ODC53318,AI070,162381060,CE-38957-AK-232,7440.52,Warner Robins,Lawndale,False,2022-02-18,De Havilland Canada DHC-3 Otter,,Jackeline,Macau SAR China,W214NK,1724,1,8.8,28894.2,71.0,813.6,10436,1978-12-24,executive
01:46:50,03:57:50,GMG49204,AI273,14147457,IF-96986-AS-547,6590.6,Lincoln Park,Mill Creek,False,2021-09-23,Tecnam P92 Echo,,Vernon,United Arab Emirates,D594MS,2068,0,3.4,18137.3,85.0,907.9,17085,1982-03-22,business
20:01:50,20:48:50,LKQ72931,AI315,124496869,DC-37199-ZN-867,2613.74,Elko,Boise City,False,2022-02-03,Junkers Ju 52/3M,,Latrina,Taiwan,A757OP,5650,0,-10.5,65644.0,105.0,1005.8,41665,1984-12-10,business
13:17:50,14:51:50,TSY81349,AI441,150454007,BJ-56769-IN-848,6411.44,Miami Gardens,South Jordan,False,2021-12-23,Boeing 777-200,,Elisha,Oman,R975WJ,5367,1,9.1,62867.4,36.0,1084.9,40255,1983-06-27,business
13:25:50,14:07:50,RTE23735,AI886,126163032,MC-30321-NT-386,2342.92,Lewisville,Brandon,False,2021-04-01,Boeing 737-500,,Muoi,Croatia,A986FC,693,3,0.9,7358.4,90.0,613.0,7453,1973-02-23,executive
19:28:50,20:29:50,QSI87133,AI715,67349123,YW-85767-HQ-262,5638.53,Houston,Lynwood,True,2021-03-12,Antonov AN-28,655646OJ,Joella,Gibraltar,J013HU,655,8,-6.7,7472.8,17.0,569.0,5622,1978-07-14,executive
04:36:50,05:02:50,ZXU34587,AI115,65497840,DQ-16652-CS-964,6938.75,Livermore,Twinsburg,False,2022-01-14,Embraer RJ135,,Stanton,Jersey,O806PH,5002,0,-14.9,57642.7,29.0,1389.6,36364,1983-03-02,business
20:35:50,21:48:50,JFQ21905,AI713,154140252,HM-39415-EP-666,5446.2,Manhattan,Colleyville,False,2021-03-14,Fairchild Dornier Do.228,,Lucina,Ghana,B140JE,1286,7,-11.6,16062.6,65.0,849.1,17004,1975-06-18,executive
14:43:50,15:37:50,ZFS32464,AI113,40693167,YZ-82775-TT-260,6736.05,South Lake Tahoe,Brighton,False,2021-11-24,Convair Convair CV-640,,Jamey,Panama,N682DZ,6392,0,9.0,58183.2,68.0,1216.5,58520,1994-10-02,premium economy
13:47:50,16:31:50,HXP69746,AI428,163233497,MV-00119-AX-537,7533.03,San Rafael,Kenmore,True,2021-09-16,Airbus A330-800neo,909050RR,Vanetta,Turkey,U000RI,4775,1,-8.2,57380.3,39.0,1324.7,30368,1994-09-06,premium economy
20:23:50,21:27:50,PRR58435,AI882,188436080,YB-54787-ML-897,7575.01,Haltom City,Melbourne,True,2022-02-21,De Havilland DH.104 Dove,383635UB,Glenn,Netherlands,M003UG,6485,0,-7.7,58318.8,105.0,1507.2,57925,1995-02-14,premium economy
20:05:50,22:20:50,IOA08491,AI411,59253450,BD-70735-KY-784,5229.7,Panama City,Appleton,True,2021-10-03,Boeing 747SR Freighter,855519RV,Laci,Mongolia,H174QZ,1585,0,-9.7,20952.6,63.0,824.6,11769,1975-01-05,executive
22:04:50,00:01:50,JMH75011,AI789,53042193,UH-52100-CY-874,5461.43,Little Elm,Concord,False,2021-06-30,Douglas DC-9-10,,Ali,South Korea,E165FO,5577,1,-12.2,62905.3,81.0,1372.8,40320,1992-08-30,premium economy
14:22:50,15:51:50,GRT15732,AI775,63938095,RP-83970-PK-835,7405.47,University Place,Ridgeland,False,2021-09-26,Pilatus PC-6 Turbo Porter,,Bernie,Palau,N263MX,1431,7,9.3,15100.6,66.0,828.6,17458,1985-09-06,business
05:46:50,06:02:50,KLO24832,AI636,185177175,GE-95563-CZ-725,6155.12,Maplewood,Streamwood,False,2022-03-30,Reims-Cessna F406 Caravan II,,Kenneth,Germany,X223LC,4646,0,-13.6,65120.3,80.0,1239.1,25586,1994-12-29,premium economy
20:23:50,21:18:50,NCY69962,AI936,85728070,RJ-31537-FZ-498,5714.69,Mesa,Grandville,True,2022-01-22,De Havilland Canada DHC-8-400 Dash 8Q,586124NW,Kelsi,Panama,P822QS,4023,1,-11.6,64159.0,102.0,1147.4,24658,1989-12-30,business
17:36:50,19:53:50,OHK99852,AI398,77200183,CB-35612-JR-456,4922.27,Sylvania,Clearwater,True,2021-07-27,Avro RJ100,489982DL,Luciano,United States,Y483UK,3921,0,6.2,56889.3,83.0,961.2,27295,1987-12-24,business
01:38:50,02:52:50,GLM12381,AI523,120122056,AU-65533-DV-608,5267.58,Dayton,Wilson,False,2021-08-17,Cessna Citation VII,,Otelia,Romania,M508ZQ,6450,1,-9.5,67178.2,21.0,1591.4,57356,1978-02-05,executive
22:23:50,22:40:50,WNC62934,AI674,108587608,HH-20934-ZT-174,5953.52,Haines City,Glen Ellyn,False,2021-07-03,Yakovlev Yak-42,,Beverlee,Panama,I891WB,5482,0,-10.7,69402.3,71.0,1176.9,39699,1995-10-11,premium economy
18:33:50,19:14:50,RRJ45735,AI084,176779693,FF-45786-FN-339,7359.7,Lathrop,Belmont,True,2021-05-10,Pilatus Britten-Norman BN-2A,297720RD,Tomas,Costa Rica,U522YO,4319,0,-8.9,60172.0,112.0,1097.2,28100,1982-04-12,business
01:31:50,04:23:50,RLR99993,AI592,13199803,QQ-67064-FB-238,7978.54,Mission,Danbury,False,2021-06-06,McDonnell Douglas MD-82,,Zachery,Pitcairn Islands,O547VG,1323,3,-7.4,12453.5,24.0,831.5,16124,1987-01-19,business
07:32:50,09:49:50,EJI79151,AI537,67970336,ZF-35356-IA-701,2092.83,Stafford,Santa Clarita,False,2021-06-04,Cessna Citation I,,Epifania,Germany,Q483BU,1011,6,0.1,17354.5,110.0,846.3,16342,1978-12-21,executive
22:05:50,00:38:50,TAB73226,AI468,36655741,OX-54871-LC-072,5858.71,Balch Springs,Bethlehem,False,2021-09-06,Boeing 747-100 Freighter,,Taina,Italy,X768VB,1686,0,-12.9,26245.4,45.0,813.0,14422,1967-06-30,executive
18:54:50,19:35:50,RGP44424,AI038,122333515,XV-50842-OT-670,6132.94,Ventura,College Park,False,2022-06-08,Embraer Praetor 650,,Heath,Equatorial Guinea,P808VG,2568,0,-8.9,24080.9,68.0,933.1,23548,1975-12-19,executive
01:13:50,01:27:50,MFW79853,AI390,184805701,IL-68047-FN-454,5768.58,Gary,Oakland,True,2021-05-31,Pilatus Britten-Norman BN-2A Mk III Trislander,123480HO,Lou,Latvia,L350HF,5245,0,-10.2,62719.0,109.0,1131.6,42047,1966-01-11,executive
00:16:50,01:12:50,PZT62437,AI174,28485078,TF-30159-DA-312,3037.88,Lompoc,Crest Hill,True,2022-02-15,Antonov AN-74,101671RD,Roosevelt,Tristan da Cunha,C124QK,6362,1,2.8,58935.7,81.0,1767.0,55160,1980-03-14,business
07:55:50,10:37:50,CIW79174,AI092,119330814,FL-42123-JI-748,715.8,Novato,Statesboro,False,2022-05-09,Boeing 767-200,,Roseline,Nigeria,M581YP,3044,0,6.0,42638.2,61.0,912.4,29403,1992-01-10,premium economy
01:41:50,02:37:50,PDE85244,AI128,157220941,HP-65874-OD-419,2417.97,Casper,Yorba Linda,True,2022-05-24,Airbus A310-200,136428DU,Rudolph,Burkina Faso,K546HM,5059,1,-11.5,65613.1,21.0,1311.2,37429,1969-01-09,executive
15:12:50,16:12:50,PUY74581,AI682,32778569,XX-03853-IC-866,3796.29,Hinesville,Dublin,False,2021-11-14,Piper PA-28,,Tony,Bangladesh,H622CP,4657,1,-6.4,69734.3,41.0,1042.6,24379,1993-05-21,premium economy
14:15:50,15:24:50,JRG63685,AI448,75675110,AN-25891-FL-754,2044.52,Millbrae,Olympia,False,2021-04-08,McDonnell Douglas MD-11F,,Tasia,Trinidad & Tobago,D774TK,4393,0,0.5,61322.3,87.0,1120.9,25020,1971-08-08,executive
23:23:50,02:12:50,PAQ46622,AI636,108495367,DM-61983-TO-486,6122.17,Visalia,Reno,True,2021-07-29,Embraer Legacy 500,040307PN,Elvis,South Africa,A775NG,4991,0,-6.5,59818.0,96.0,1011.8,28905,1994-03-02,premium economy
20:29:50,20:48:50,RRK18244,AI181,28668495,JS-01628-US-153,817.27,Fort Wayne,Los Banos,False,2022-03-10,Canadair Regional Jet 700,,Denae,Timor-Leste,E074SQ,5973,0,-5.6,62792.3,27.0,1267.0,45845,1985-08-22,business
