applicant_id,applicant_name,applicant_gender,applicant_dob,applicant_country,applicant_qual_test_score,applicant_high_school_GPA,scholarship_grade,scholarship_pct,interview_date,interview_score,admission_date,institute_ids,course_name
256379,Gricelda,Female,2005-05-03 21:44:13.202713,Lebanon,880.31,6.6,G,50.0,2022-12-01,78.35,2025-03-11 05:12:52.782585,ITST777,Business Adm
256380,Charlott,Other,2004-11-07 21:07:26.886309,Åland Islands,983.27,9.1,A,80.0,2022-04-26,80.38,2025-02-06 20:18:03.904531,DDDD174,Business Adm
256381,Numbers,Other,2004-03-22 11:07:20.998496,South Africa,575.83,8.3,J,35.0,2017-09-06,89.29,2017-07-09 17:38:15.523582,ITIT707,Arts
256382,Dahlia,Female,2009-12-08 01:40:33.735983,Mexico,765.11,8.8,G,50.0,2015-10-07,88.14,2016-10-26 10:14:28.219492,NSTT742,Finance
256383,Joesph,Female,2006-10-21 02:08:23.607261,Rwanda,827.34,5.1,J,35.0,2020-04-11,92.91,2018-01-29 18:43:49.533877,TSIS736,Environmental Sc
256384,Eneida,Female,2008-10-31 08:00:06.227351,Norway,825.87,5.8,J,35.0,2023-01-15,72.77,2021-08-13 01:16:45.184658,SSST748,Linguistics
256385,Audrie,Female,2000-12-23 12:33:02.746870,Luxembourg,965.4,5.9,J,35.0,2021-11-03,75.25,2021-09-15 22:29:25.153474,SIIS718,Environmental Sc
256386,Luke,Other,2009-06-17 02:40:35.634746,Sierra Leone,561.15,6.2,J,35.0,2020-07-25,90.34,2019-12-01 05:17:15.188345,NITI777,Linguistics
256387,Mafalda,Male,2008-02-16 14:22:11.942324,Peru,500.75,6.1,J,35.0,2022-10-23,75.86,2021-05-27 13:58:16.301223,NSTT730,Environmental Sc
256388,Halina,Male,2006-12-13 00:13:23.039209,Estonia,645.14,8.6,J,35.0,2022-12-04,87.7,2017-09-04 09:23:01.476445,SSNT707,Aerospace Engg
256389,Michale,Male,2002-05-26 15:06:39.708776,Norfolk Island,771.44,5.0,J,35.0,2017-04-19,86.34,2024-05-05 01:55:14.748504,SNIN799,Finance
256390,Clifford,Female,2002-12-20 23:56:35.803999,Antarctica,719.33,5.5,J,35.0,2015-04-16,94.91,2023-10-09 05:34:46.191373,ISTS797,Electrical Engg
256391,Steven,Other,2007-10-14 21:51:23.519074,Bahamas,952.46,9.5,A,80.0,2023-01-16,76.4,2023-04-01 23:13:14.086197,NDAA105,Psychology
256392,Aiko,Other,2006-12-31 05:09:30.647847,French Southern Territories,950.24,5.1,J,35.0,2015-11-21,85.14,2021-01-17 07:02:15.032489,SNNI707,Electrical Engg
256393,Malorie,Female,2001-10-15 13:34:05.569026,Ukraine,864.14,9.9,C,70.0,2023-07-24,91.83,2017-06-03 11:14:21.040790,RUER371,Civil Engg
256394,Augustine,Other,2009-07-10 09:22:17.276548,Ethiopia,591.34,8.6,J,35.0,2020-12-17,83.21,2015-10-22 22:05:43.092620,SSNN731,International Business
256395,Tyree,Female,2002-08-02 03:07:44.936919,Congo - Kinshasa,953.79,5.9,J,35.0,2025-02-05,75.81,2020-03-28 15:36:07.647500,SNNN781,Linguistics
256396,Bruno,Other,2010-03-24 22:39:36.562373,Syria,927.88,8.5,B,78.0,2015-01-24,70.62,2019-08-18 12:38:10.084378,AMRR281,International Business
256397,Bok,Female,2009-09-26 13:51:28.730536,Guam,783.11,7.7,G,50.0,2020-10-24,70.32,2023-01-27 23:53:04.751386,SNST778,Linguistics
256398,Malik,Female,2007-12-15 13:09:50.819123,Argentina,531.59,7.8,J,35.0,2016-11-25,74.07,2016-02-20 18:40:39.195154,INNI739,Aerospace Engg
256399,Winston,Female,2006-01-02 08:40:05.803108,Congo - Kinshasa,669.45,6.5,J,35.0,2023-10-22,96.66,2019-03-26 03:13:19.275953,TSSI771,Linguistics
256400,Hilario,Other,2010-08-26 00:55:32.979647,Djibouti,658.27,6.9,J,35.0,2015-08-15,85.96,2018-11-06 05:39:07.345076,NNST704,Civil Engg
256401,Toi,Other,2008-08-30 21:57:13.449305,Christmas Island,641.28,8.1,J,35.0,2017-08-26,94.0,2023-03-08 01:08:29.593233,NTNT742,International Business
256402,Brent,Male,2009-09-03 19:18:19.731293,Kiribati,589.84,5.1,J,35.0,2023-04-28,86.42,2022-04-21 19:06:42.840739,SIST723,Electrical Engg
256403,Galen,Female,2005-08-27 05:59:27.252744,Japan,608.53,9.3,J,35.0,2015-11-30,89.49,2025-12-21 21:26:37.851742,NNTS717,Computer Engg
256404,Joseph,Male,2001-07-09 20:48:40.044147,British Virgin Islands,644.42,5.8,J,35.0,2020-05-19,77.42,2015-03-16 01:50:22.907438,SSSS741,Arts
256405,Eugenio,Female,2007-03-15 18:30:34.107862,Guyana,566.25,8.4,J,35.0,2016-06-02,72.36,2022-01-23 16:33:20.596459,NNTS728,Arts
256406,Haywood,Male,2001-06-28 23:21:00.090639,Brazil,832.71,5.7,J,35.0,2017-05-18,92.57,2021-05-30 21:06:05.057035,ITTT729,Linguistics
256407,Dallas,Male,2003-08-16 04:00:41.205304,Tunisia,854.62,5.3,J,35.0,2022-11-21,88.14,2023-05-05 00:44:12.049816,IITT723,Arts
256408,Samara,Other,2001-06-16 23:04:37.723404,Mauritania,808.92,7.4,F,55.0,2018-11-26,94.61,2017-05-01 06:08:52.765886,TGGG695,Electrical Engg
256409,Galen,Female,2001-11-25 22:48:31.073609,Lebanon,716.18,8.9,H,45.0,2020-06-02,97.12,2016-03-10 07:58:02.955739,TINT735,Business Adm
256410,Bill,Female,2009-03-06 11:59:34.407154,Russia,563.99,7.7,J,35.0,2020-01-11,77.16,2016-01-25 15:11:00.352560,NNSI731,Psychology
256411,Arlyne,Male,2000-05-15 21:54:57.866084,Faroe Islands,584.76,5.5,J,35.0,2021-07-02,89.3,2018-10-29 03:51:16.984880,INTN755,Environmental Sc
256412,Chang,Female,2000-01-18 22:57:48.966319,Germany,777.32,5.9,J,35.0,2017-04-20,84.43,2024-08-20 23:00:28.358997,TNSS770,Computer Engg
256413,Norman,Female,2008-09-13 16:43:45.952255,American Samoa,600.69,7.7,J,35.0,2016-12-23,88.24,2023-03-10 00:36:42.885857,SSNT790,Civil Engg
256414,Stanford,Male,2001-10-17 16:09:09.963119,Albania,783.23,9.9,G,50.0,2017-01-23,93.01,2020-01-12 19:29:13.127004,IITT785,Arts
256415,Tonita,Male,2002-11-13 11:12:07.747065,Nepal,998.5,6.6,G,50.0,2025-04-12,74.16,2021-09-28 01:02:18.423982,NNTS797,Linguistics
256416,Echo,Other,2009-01-17 10:46:20.056257,Vanuatu,820.32,9.9,E,60.0,2015-12-21,81.36,2015-02-04 21:48:46.327827,MASS509,Environmental Sc
256417,Man,Male,2010-12-01 16:01:32.156924,Kiribati,733.86,7.5,H,45.0,2023-03-02,85.34,2016-01-11 01:42:46.767118,SNSS797,Journalism
256418,Shane,Other,2007-07-28 18:30:57.225256,Zimbabwe,852.83,7.0,G,50.0,2025-07-29,79.71,2024-06-20 19:40:40.853764,ISNS777,Finance
256419,Bobbye,Male,2005-11-03 12:57:07.785531,Puerto Rico,721.09,5.2,J,35.0,2015-01-05,93.35,2022-09-09 23:12:16.669784,NINN783,Electrical Engg
256420,Fae,Female,2002-07-30 03:54:30.672336,Andorra,555.13,6.6,J,35.0,2021-06-11,94.07,2021-03-21 18:06:51.236313,STIN791,Aerospace Engg
256421,Jed,Female,2001-04-08 01:06:35.138044,Jordan,969.28,9.5,A,80.0,2019-11-09,75.14,2015-02-13 17:42:15.862589,AANA178,Business Adm
256422,Cordell,Female,2009-05-14 07:05:03.781932,Macau SAR China,711.06,5.1,J,35.0,2017-08-30,86.1,2015-08-29 22:10:07.327605,SNSN764,Philosophy
256423,Tanner,Other,2005-10-05 06:50:03.815261,Myanmar,756.63,8.7,G,50.0,2015-03-30,87.72,2020-11-09 18:22:42.010356,SNNS754,Aerospace Engg
256424,Brice,Other,2003-11-02 17:45:01.318810,Israel,797.41,9.3,G,50.0,2016-01-15,94.37,2016-11-17 17:33:31.265747,TTTS770,Linguistics
256425,Gilbert,Other,2003-04-25 10:02:04.598521,Antigua & Barbuda,998.23,6.0,J,35.0,2023-07-05,88.73,2017-09-13 15:37:59.024786,TTIN778,Civil Engg
256426,Rosario,Male,2008-10-12 00:35:50.546866,Sweden,799.73,6.6,G,50.0,2017-05-07,81.23,2024-07-19 12:21:55.252118,TNTI726,Aerospace Engg
256427,Doyle,Female,2003-07-21 19:47:43.386509,Madagascar,565.01,7.8,J,35.0,2022-11-25,78.02,2017-06-28 21:37:01.146271,TIIS725,Business Adm
256428,Elke,Female,2007-11-03 22:40:07.375303,South Sudan,650.27,5.7,J,35.0,2024-10-08,85.17,2016-07-22 15:47:29.278456,STTN800,Business Adm
256429,Jesus,Female,2008-08-24 22:09:42.313606,Norfolk Island,854.28,5.4,J,35.0,2017-10-22,70.42,2020-04-04 11:13:42.815423,TTNT748,Journalism
256430,Loris,Female,2003-10-05 16:26:19.271968,Chile,732.47,9.3,H,45.0,2015-12-06,81.64,2021-02-18 00:40:45.954774,NTST711,Aerospace Engg
256431,Jeanice,Male,2000-03-29 16:28:31.678442,Tristan da Cunha,700.13,7.8,H,45.0,2016-07-07,77.09,2025-06-17 23:13:04.170514,INII785,Electrical Engg
256432,Avery,Other,2003-10-16 00:49:08.331680,Hungary,876.87,9.0,C,70.0,2018-09-13,88.17,2016-07-19 00:21:59.527003,EEER354,Electrical Engg
256433,Dino,Male,2006-05-03 00:06:49.045111,Serbia,632.15,8.3,J,35.0,2023-04-12,81.86,2022-04-14 15:10:00.041172,INNS769,Psychology
256434,Janella,Female,2003-12-14 03:52:51.972687,Eritrea,858.34,9.0,C,70.0,2017-12-26,94.4,2023-12-26 21:25:06.939910,RURR350,Philosophy
256435,Magaret,Female,2009-06-01 09:19:45.137723,China,913.35,7.6,B,78.0,2020-05-28,81.02,2017-01-25 19:18:34.451876,MAAE201,Finance
256436,Junita,Other,2001-05-06 04:46:07.479110,Guam,649.67,5.7,J,35.0,2022-11-01,70.61,2017-01-18 20:03:28.177566,SINN775,Finance
256437,Jonelle,Other,2005-07-17 11:09:15.984701,Seychelles,838.08,7.4,F,55.0,2016-07-14,94.48,2021-10-14 17:01:08.383099,GIII663,Civil Engg
256438,Duane,Male,2005-09-18 02:22:36.480717,Morocco,903.96,6.8,G,50.0,2020-11-21,72.07,2019-01-02 05:52:54.679873,TSTN772,Philosophy
256439,Johnie,Other,2005-01-04 22:17:05.066379,Mayotte,728.66,5.9,J,35.0,2022-09-28,97.91,2018-08-23 19:37:15.106528,SISN793,International Business
256440,Romana,Female,2003-07-10 05:22:37.678912,Zambia,561.01,6.7,J,35.0,2024-02-22,93.34,2023-01-15 08:29:00.347854,TSST722,Linguistics
256441,Hal,Female,2001-07-22 08:52:47.079535,Greece,552.35,5.4,J,35.0,2017-11-18,80.16,2015-01-26 05:24:10.474495,SINT761,Environmental Sc
256442,Ted,Female,2005-05-02 11:36:30.502798,Armenia,656.85,6.6,J,35.0,2023-12-25,78.5,2016-04-20 07:25:35.542076,SIIS734,Psychology
256443,Rachell,Female,2003-09-19 02:23:24.319927,Gabon,566.62,5.4,J,35.0,2020-06-09,70.35,2018-04-19 03:09:35.308100,ITSN782,International Business
256444,Gita,Female,2003-12-28 06:13:54.194214,Niue,841.54,7.5,F,55.0,2022-06-24,79.07,2021-12-12 07:28:32.918015,GGGG645,Philosophy
256445,Belia,Female,2002-04-17 08:38:45.833369,Mexico,549.45,8.7,J,35.0,2017-04-29,95.29,2024-04-23 05:55:54.843163,TTTI736,International Business
256446,Ramonita,Other,2009-03-07 05:53:03.348144,Luxembourg,830.77,7.1,F,55.0,2015-08-08,94.43,2018-03-09 00:45:38.107559,GTII658,Electrical Engg
256447,Allen,Other,2007-02-23 17:22:01.441979,Dominican Republic,688.37,5.1,J,35.0,2025-02-28,98.41,2023-02-22 16:18:32.549654,SSSS702,International Business
256448,Ray,Other,2001-05-25 14:04:29.727367,Guyana,627.83,8.0,J,35.0,2022-06-14,81.33,2022-04-15 07:20:00.540381,TSNS753,Linguistics
256449,Lashay,Female,2000-08-07 06:39:12.556843,Burkina Faso,748.69,7.5,H,45.0,2021-11-04,91.25,2023-05-10 20:11:03.602083,TNII704,Arts
256450,Roy,Male,2007-01-14 18:27:52.031813,Brunei,844.38,5.4,J,35.0,2021-04-09,79.96,2024-05-31 18:25:30.380492,TIIT785,Civil Engg
256451,Yuri,Female,2004-10-10 07:34:13.620974,Gambia,726.46,5.7,J,35.0,2025-06-11,74.92,2022-11-18 20:19:07.330965,IINS720,Business Adm
256452,Sheba,Other,2000-07-12 07:53:31.335894,Belarus,578.02,5.5,J,35.0,2016-10-05,87.26,2022-12-30 14:51:56.058103,TNSN717,Arts
256453,Arlena,Female,2007-12-06 05:56:25.502616,Liechtenstein,822.13,8.8,E,60.0,2017-12-25,70.6,2017-02-14 21:26:45.176054,MMRM568,Arts
256454,Matt,Other,2010-02-27 00:05:02.313685,Marshall Islands,625.95,6.0,J,35.0,2025-05-04,72.0,2021-06-01 02:21:15.537126,NINS743,Linguistics
256455,Daniell,Other,2000-10-01 18:21:57.100625,United Arab Emirates,657.37,9.7,I,40.0,2020-05-26,78.46,2017-08-29 08:42:27.484780,NNNT770,Linguistics
256456,Queenie,Female,2008-07-21 19:50:04.381176,Canada,674.26,7.5,J,35.0,2019-10-18,89.26,2023-08-19 00:06:23.319648,TINT770,Journalism
256457,Caroll,Female,2002-12-02 09:15:23.359570,Mauritania,727.17,6.9,H,45.0,2023-06-10,84.05,2020-08-25 20:34:30.298309,SNIN707,Environmental Sc
256458,Yukiko,Other,2000-12-14 08:14:03.466624,Gabon,939.83,9.3,B,78.0,2016-12-25,74.0,2018-03-19 22:36:50.138664,MEME244,Business Adm
256459,Ramiro,Male,2003-02-09 16:40:39.068409,Turkey,891.25,6.7,G,50.0,2024-06-02,94.57,2021-04-19 04:42:32.485236,NTSN741,Electrical Engg
256460,Normand,Other,2008-01-11 06:40:39.774512,Iraq,943.07,9.2,B,78.0,2019-08-12,89.21,2023-05-18 00:56:51.432589,ARAR255,Aerospace Engg
256461,Renda,Female,2000-02-23 15:18:20.282994,Zambia,632.01,9.9,J,35.0,2024-08-11,95.42,2022-02-02 07:50:58.603229,STTT769,International Business
256462,Tracy,Other,2005-11-29 19:50:18.288278,Palestinian Territories,652.29,9.1,I,40.0,2019-04-28,85.86,2017-02-03 05:02:11.537174,ISTS752,Electrical Engg
256463,Rocco,Male,2007-01-08 23:19:03.805895,Vatican City,584.12,9.2,J,35.0,2023-08-18,81.85,2025-06-12 21:52:43.437794,NNIN746,Linguistics
256464,Magan,Other,2004-06-23 00:11:56.354324,South Georgia & South Sandwich Islands,896.93,5.3,J,35.0,2015-09-27,73.15,2023-04-26 03:55:55.647036,NIII766,Computer Engg
256465,Rivka,Female,2000-05-16 15:36:40.194567,Congo - Kinshasa,605.7,9.8,J,35.0,2017-02-01,90.57,2022-08-17 23:53:43.447224,TINI721,Computer Engg
256466,Janett,Male,2010-12-03 04:48:20.195272,Colombia,871.42,10.0,C,70.0,2025-06-05,89.05,2023-07-18 16:01:50.942282,UERE378,Business Adm
256467,Kermit,Male,2006-12-31 18:34:31.829896,Iceland,839.58,8.2,E,60.0,2023-05-23,82.13,2024-02-26 12:25:09.078236,MMSM509,International Business
256468,Berneice,Female,2002-03-30 07:53:23.522266,French Polynesia,746.97,5.1,J,35.0,2024-03-26,82.85,2017-11-01 08:04:20.824397,TNTT796,Finance
256469,So,Male,2008-09-20 19:58:23.066447,Côte d’Ivoire,756.28,7.3,G,50.0,2024-04-28,93.53,2016-10-15 06:40:53.712239,TSTS722,Journalism
256470,Young,Other,2010-06-02 23:36:19.863107,Georgia,926.98,7.2,D,65.0,2015-03-13,74.71,2015-05-22 16:01:54.836850,NAJJ481,Electrical Engg
256471,Jarvis,Female,2000-06-08 01:03:32.337486,Malaysia,500.91,9.0,J,35.0,2018-10-28,79.23,2019-07-06 22:23:41.925692,NTNN707,International Business
256472,Torrie,Male,2005-04-01 09:48:23.994420,Åland Islands,795.64,6.3,H,45.0,2020-12-10,90.03,2022-12-20 01:35:37.462621,NNIS756,Electrical Engg
256473,Dirk,Male,2006-03-16 00:15:50.845826,Dominican Republic,753.04,7.5,G,50.0,2015-10-12,83.97,2017-03-29 02:47:38.278109,ISIS773,Philosophy
256474,Chet,Female,2005-09-16 02:35:39.030548,St. Martin,936.52,7.6,B,78.0,2019-02-10,90.25,2017-11-21 17:13:36.914617,MAMA275,Electrical Engg
256475,Usha,Female,2002-09-24 19:18:57.207088,El Salvador,777.64,5.4,J,35.0,2017-03-30,76.24,2021-11-18 22:13:00.045719,NTST769,Civil Engg
256476,Roxy,Male,2010-12-21 01:21:40.803323,Bangladesh,642.78,9.2,J,35.0,2024-03-08,93.12,2015-12-19 15:26:12.149958,SSSI800,Civil Engg
256477,Cindie,Male,2010-02-15 02:50:33.239444,Kosovo,961.52,9.1,A,80.0,2020-07-09,76.12,2025-08-19 12:08:19.562204,AAAI108,Linguistics
256478,Cayla,Male,2008-10-10 12:22:23.020644,Gabon,786.32,9.8,G,50.0,2018-03-02,70.51,2018-02-10 22:11:48.863208,IISI731,Philosophy
256479,Josef,Male,2001-07-09 11:06:35.738429,San Marino,501.8,8.3,J,35.0,2020-02-28,86.37,2022-10-22 03:48:12.282692,SITT737,Computer Engg
256480,Owen,Other,2006-11-13 02:48:09.319035,Kyrgyzstan,731.53,7.0,H,45.0,2020-02-25,93.78,2024-06-19 15:46:21.336109,NTSN783,Psychology
256481,Allen,Female,2010-12-11 10:09:49.842994,Uganda,982.85,6.8,G,50.0,2018-12-16,86.54,2017-09-05 07:52:22.068112,TNIN709,Civil Engg
256482,Hugh,Male,2002-05-17 20:37:17.330878,Venezuela,632.69,7.4,J,35.0,2015-02-28,74.56,2021-11-09 14:02:07.033317,NSIT783,Civil Engg
256483,Anjelica,Female,2004-03-18 11:50:43.184385,Gibraltar,708.66,6.3,H,45.0,2022-08-20,81.31,2022-12-30 11:05:20.069131,SISI774,Electrical Engg
256484,Kelvin,Other,2001-11-24 16:35:40.992864,Puerto Rico,628.59,8.3,J,35.0,2016-06-26,74.77,2018-04-24 02:08:42.114774,IITS762,Business Adm
256485,Linn,Female,2005-02-13 20:39:09.033336,Macedonia,747.15,9.6,H,45.0,2019-03-01,77.49,2023-04-26 00:52:56.943521,NSSN780,Journalism
256486,Dwayne,Other,2010-06-19 17:32:24.391628,Seychelles,510.46,8.2,J,35.0,2016-12-21,92.42,2023-05-04 05:50:27.188783,SNSN792,International Business
256487,Gertude,Female,2005-07-29 07:42:43.171164,Seychelles,809.01,9.4,E,60.0,2024-09-04,78.43,2019-07-07 22:56:27.978139,RASA509,Civil Engg
256488,Barney,Female,2001-12-19 04:33:42.819377,Dominica,936.64,5.4,J,35.0,2023-02-23,72.1,2015-07-17 03:49:58.871871,ITSS798,Arts
256489,Blossom,Male,2007-07-05 03:15:27.619432,Denmark,776.38,8.6,G,50.0,2015-09-25,97.37,2024-09-27 18:38:19.794870,NNNT750,Arts
256490,Pamula,Other,2000-12-28 16:56:37.358919,Paraguay,620.64,7.8,J,35.0,2015-02-17,80.4,2017-11-06 19:36:36.189506,TTIS770,Philosophy
256491,Micheal,Female,2006-03-31 23:02:15.142018,Turkmenistan,517.5,5.8,J,35.0,2018-07-29,90.32,2015-08-17 14:22:26.147722,TIIS707,Business Adm
256492,Drusilla,Female,2008-04-18 15:40:38.900885,Chile,879.55,7.9,C,70.0,2023-09-24,70.27,2018-10-10 22:23:39.725469,RURE330,Arts
256493,Marlon,Female,2005-11-25 04:55:53.113805,Niue,554.19,5.1,J,35.0,2017-02-21,76.01,2019-11-17 11:48:14.407427,ITNS736,Environmental Sc
256494,Xochitl,Other,2009-07-15 16:40:35.043882,Spain,761.63,5.2,J,35.0,2024-08-15,95.47,2022-09-09 11:32:19.327196,ISIN723,Arts
256495,Paris,Other,2007-04-23 08:16:24.508487,El Salvador,691.33,8.6,J,35.0,2015-05-29,95.07,2016-09-09 09:30:58.828058,NINN731,International Business
256496,Alethia,Female,2009-05-16 06:39:42.612159,Nauru,843.62,8.9,E,60.0,2021-06-02,77.76,2017-12-09 10:40:11.634424,MAAS542,Psychology
256497,Refugio,Female,2000-02-01 06:50:49.898344,Portugal,745.1,8.5,H,45.0,2025-10-24,98.53,2017-07-26 23:25:15.535108,TISN739,Computer Engg
256498,Quentin,Female,2003-12-17 09:34:17.896995,Gambia,660.56,5.8,J,35.0,2024-04-28,81.94,2018-07-24 06:00:47.415449,TNTN781,Linguistics
256499,Ezra,Other,2008-07-05 10:15:00.603481,Mozambique,538.81,8.1,J,35.0,2023-12-20,85.38,2022-04-07 13:18:28.881901,NITN719,Philosophy
256500,Audrea,Male,2003-08-04 19:41:23.021008,Mongolia,973.26,7.8,A,80.0,2017-08-04,96.24,2021-05-17 17:05:19.596576,NINI153,Psychology
256501,Nancey,Female,2000-09-01 15:42:55.241046,Haiti,628.13,5.4,J,35.0,2015-04-15,96.87,2023-01-10 02:33:49.427434,TNNN703,Environmental Sc
256502,Isaiah,Male,2010-06-23 13:45:11.651167,Finland,516.49,8.4,J,35.0,2024-10-22,96.42,2025-03-04 13:30:39.282528,NNNI765,Aerospace Engg
256503,Scot,Other,2008-03-03 19:26:20.511655,Liberia,616.9,7.1,J,35.0,2024-03-26,88.12,2020-12-29 21:31:32.433943,TISN738,Psychology
256504,Iesha,Other,2009-12-06 12:57:37.409306,Nepal,883.9,5.5,J,35.0,2018-04-15,98.9,2019-07-24 07:37:32.244992,IIIT765,Aerospace Engg
256505,Emmanuel,Other,2004-11-22 05:35:52.749047,South Korea,983.46,7.4,A,80.0,2022-11-05,95.09,2020-08-26 19:25:46.513854,NDII120,Civil Engg
256506,Dwana,Female,2000-07-12 16:27:29.036319,Turkey,723.64,6.9,H,45.0,2015-06-30,81.94,2022-04-25 19:19:35.789579,TIII703,Business Adm
256507,Julio,Other,2000-06-25 23:56:38.709783,Nigeria,897.72,6.4,H,45.0,2024-07-23,88.16,2022-10-08 02:26:56.297421,NIII716,Finance
256508,Tod,Other,2002-04-10 10:30:52.842889,San Marino,744.91,6.2,H,45.0,2015-01-15,77.8,2019-12-21 05:29:30.082297,TTTT750,Environmental Sc
256509,Shakira,Other,2006-05-25 11:29:19.176054,Bolivia,506.69,5.3,J,35.0,2020-02-01,72.23,2017-06-20 23:09:15.690672,SNNN709,Electrical Engg
256510,Song,Other,2007-02-15 19:33:46.368591,Hong Kong SAR China,552.06,7.1,J,35.0,2021-03-22,74.13,2015-07-02 03:39:27.032602,NSSI752,Electrical Engg
256511,Jefferey,Male,2005-11-26 22:39:23.194990,Gambia,542.51,9.4,J,35.0,2020-09-16,88.57,2021-07-25 21:00:50.803196,TTSI744,International Business
256512,Obdulia,Female,2003-01-14 23:13:34.426164,Christmas Island,905.73,9.8,B,78.0,2018-05-07,79.49,2015-04-24 11:14:23.815424,AMRE214,Computer Engg
256513,Blythe,Male,2005-10-23 13:21:17.672079,Guinea-Bissau,561.43,6.2,J,35.0,2020-02-28,72.52,2016-12-06 09:20:04.367431,TITT765,Computer Engg
256514,Johnny,Female,2007-03-10 09:24:07.624215,Swaziland,543.08,7.3,J,35.0,2018-05-27,85.41,2021-04-27 06:57:46.698839,NIII757,Arts
256515,Joseph,Female,2003-12-06 10:56:54.012629,United Kingdom,686.79,9.9,I,40.0,2016-10-30,94.96,2017-12-17 04:51:56.496906,NISI791,Journalism
256516,Jamel,Other,2003-06-26 18:04:02.549574,Somalia,990.24,9.8,A,80.0,2020-12-13,89.49,2019-04-05 05:08:44.769000,AINN123,Computer Engg
256517,Dorian,Other,2006-03-19 23:46:13.162381,New Zealand,615.89,8.6,J,35.0,2018-08-06,81.29,2018-11-27 23:24:27.544978,SITS726,Psychology
256518,Tonette,Male,2006-01-08 11:38:24.279688,Yemen,611.03,8.7,J,35.0,2022-02-11,84.85,2024-02-21 01:44:56.196909,INTS746,Computer Engg
256519,Reginald,Other,2002-03-01 22:56:18.833713,Iraq,748.86,8.9,H,45.0,2020-06-17,98.27,2021-10-07 14:52:06.259056,SINN744,Psychology
256520,Tasia,Male,2010-08-20 22:52:59.574304,Bhutan,735.55,8.9,H,45.0,2018-03-02,74.37,2017-09-30 21:19:29.169942,IIIN723,Business Adm
256521,Laverna,Other,2000-09-17 02:04:00.731663,Israel,607.34,9.5,J,35.0,2018-03-13,72.19,2020-12-20 22:09:21.218050,STNT778,Computer Engg
256522,Rupert,Male,2010-11-22 10:41:32.776053,South Africa,950.27,5.9,J,35.0,2018-08-24,83.85,2022-03-07 09:00:32.548494,ITNS751,Finance
256523,Travis,Other,2009-05-14 19:24:55.655449,Barbados,766.59,7.3,G,50.0,2023-05-29,86.41,2019-09-26 19:38:33.959843,TTTT709,Computer Engg
256524,Guillermo,Other,2008-11-02 04:29:44.631377,Cook Islands,586.87,8.2,J,35.0,2022-03-06,98.08,2019-07-09 12:09:03.829293,SSTS754,Environmental Sc
256525,Debbra,Male,2006-09-20 23:42:28.758310,U.S. Virgin Islands,713.14,7.9,H,45.0,2021-09-26,70.99,2023-10-18 07:01:27.040185,INTI712,Journalism
256526,Garrett,Female,2006-02-16 16:58:07.251533,Congo - Brazzaville,796.08,6.4,H,45.0,2015-01-06,70.56,2017-09-18 00:37:37.561642,SIII736,Philosophy
256527,Milagro,Female,2009-01-16 13:12:44.386861,Pitcairn Islands,966.58,6.7,G,50.0,2017-01-10,78.06,2019-01-05 10:26:53.265270,IIIS743,Computer Engg
256528,Ellan,Other,2005-01-21 06:27:58.268063,Dominican Republic,927.46,9.0,B,78.0,2016-02-06,91.84,2016-10-21 16:14:17.238818,RARM299,Business Adm
256529,Vernia,Other,2001-04-18 09:51:35.001445,Finland,747.02,9.6,H,45.0,2022-10-29,73.01,2018-06-19 00:31:13.602249,SITN743,Civil Engg
256530,Britt,Other,2009-03-26 00:49:47.453349,Bahrain,765.28,5.3,J,35.0,2024-05-31,94.91,2025-12-14 21:12:12.423083,TSSN799,Business Adm
256531,Irmgard,Male,2000-03-08 22:46:52.737555,Jordan,744.47,8.3,H,45.0,2017-08-17,81.99,2025-03-17 14:40:49.322550,TSIS779,Civil Engg
256532,Benton,Female,2007-03-10 22:46:58.368354,Uzbekistan,820.81,5.1,J,35.0,2018-02-19,83.4,2019-01-17 13:21:52.751681,NTIN707,Civil Engg
256533,Chanelle,Other,2004-11-06 02:35:57.676292,Sudan,955.24,9.9,A,80.0,2019-05-01,83.6,2017-01-16 06:54:29.413381,NDIN118,Finance
256534,Alysha,Female,2002-07-12 01:12:49.285561,Qatar,618.41,6.4,J,35.0,2022-09-02,97.97,2017-10-29 23:44:07.396719,NITI742,Electrical Engg
256535,Rodolfo,Female,2008-04-02 09:35:04.063040,British Indian Ocean Territory,868.31,5.6,J,35.0,2015-06-20,92.59,2019-10-19 17:14:32.100824,ISII796,Arts
256536,Pasquale,Other,2006-03-30 19:04:43.959114,American Samoa,787.14,6.0,J,35.0,2023-10-28,96.08,2021-04-13 14:54:44.575983,ITIS767,Aerospace Engg
256537,Matthew,Other,2006-05-15 14:46:34.108797,Bolivia,775.93,5.5,J,35.0,2023-07-08,81.33,2017-07-03 21:35:34.071639,NNIS798,Electrical Engg
256538,Marilou,Male,2005-03-25 00:11:54.914082,Vatican City,898.41,6.3,H,45.0,2017-03-24,95.0,2024-05-11 14:04:41.835307,TNSI798,Electrical Engg
